"RecID","InstAbbr","InstName","InstPlace","InstLand","NumberEntry","NameArchiveSet","ArchivePart","Specification","LogbookIdent","LogbookLanguage","EnteredBy","DASnumber","ImageNumber","VoyageFrom","VoyageTo","ShipName","ShipType","Company","OtherShipInformation","Nationality","Name1","Rank1","Name2","Rank2","Name3","Rank3","ZeroMeridian","StartDay","TimeGen","ObsGen","ReferenceCourse","ReferenceWindDirection","DistUnits","DistToLandmarkUnits","DistTravelledUnits","LongitudeUnits","VoyageIni","UnitsOfMeasurement","Calendar","Year","Month","Day","DayOfTheWeek","PartDay","TimeOB","Watch","Glasses","UTC","CMG","ShipSpeed","Distance","drLatDeg","drLatMin","drLatSec","drLatHem","drLongDeg","drLongMin","drLongSec","drLongHem","LatDeg","LatMin","LatSec","LatHem","LongDeg","LongMin","LongSec","LongHem","Lat3","Lon3","LatInd","LonInd","PosCoastal","EncName","EncNat","EncRem","Anchored","AnchorPlace","LMname1","LMdirection1","LMdistance1","LMname2","LMdirection2","LMdistance2","LMname3","LMdirection3","LMdistance3","EstError","ApplError","WindDirection","AllWindDirections","WindForce","WindForceScale","AllWindForces","WindScale","Weather","ShapeClouds","DirClouds","Clearness","PrecipitationDescriptor","CloudFrac","Gusts","Rain","Fog","Snow","Thunder","Hail","SeaIce","Duplicate","Release","SSTReading","SSTReadingUnits","StateSea","CurrentDir","CurrentSpeed","TairReading","AirThermReadingUnits","ProbTair","BaroReading","AirPressureReadingUnits","BarometerType","BarTempReading","BarTempReadingUnits","HumReading","HumidityUnits","HumidityMethod","PumpWater","WaterAtThePumpUnits","LifeOnBoard","LifeOnBoardMemo","Cargo","CargoMemo","ShipAndRig","ShipAndRigMemo","Biology","BiologyMemo","WarsAndFights","WarsAndFightsMemo","Illustrations","TrivialCorrection","OtherRem"
"190299","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM ADM/L/A266","English","","NA","","Madras","Madagascar","Asia","3rd Rate","RN","64g 1346bm","British","George Vandeput","Captain","David Miller","1st Officer/Master","","","Madras","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17800425","standard","2","1780","5","6","Saturday","","12","","NA","1780050606","S10E","NA","51","0","40","0","N","8","57","0","E","NA","NA","NA","","NA","NA","NA","","0.666667","89.22","1","1","0","","British","company","0","","Madras","N35W","303","","","NA","","","NA","","","NW","WSW-NW","moderate","NA","moderate","","","","","clear","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","NA","","NA","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"190300","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM ADM/L/A266","English","","NA","","Madras","Madagascar","Asia","3rd Rate","RN","64g 1346bm","British","George Vandeput","Captain","David Miller","1st Officer/Master","","","Madras","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17800425","standard","2","1780","5","7","Sunday","","12","","NA","1780050706","S3E","NA","66","0","25","0","S","9","1","0","E","NA","NA","NA","","NA","NA","NA","","-0.416667","89.2867","1","1","0","","British and unknown","company and 2 strange sails","0","","Madras","N33W","325","","","NA","","","NA","","","WNW","W-WNW","light breezes","NA","light breezes and squally","","","","","","rain","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","NA","","NA","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"190301","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM ADM/L/A266","English","","NA","","Madras","Madagascar","Asia","3rd Rate","RN","64g 1346bm","British","George Vandeput","Captain","David Miller","1st Officer/Master","","","Madras","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17800425","standard","2","1780","5","8","Monday","","12","","NA","1780050806","S2W","NA","67","1","32","0","S","8","59","0","E","NA","NA","NA","","NA","NA","NA","","-1.53333","89.2533","1","1","0","","British","company","0","","Madras","N31W","344","","","NA","","","NA","","","SWbS","WbN-SWbS","squally","NA","first moderate, latter squally","","","","","clear","middle rain","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","NA","","NA","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"190302","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM ADM/L/A266","English","","NA","","Madras","Madagascar","Asia","3rd Rate","RN","64g 1346bm","British","George Vandeput","Captain","David Miller","1st Officer/Master","","","Madras","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17800425","standard","2","1780","5","9","Tuesday","","12","","NA","1780050906","S3E","NA","35","2","7","0","S","9","1","0","E","NA","NA","NA","","NA","NA","NA","","-2.11667","89.2867","1","1","0","","British","fleet in company","0","","Madras","N30W","354","","","NA","","","NA","","","N","NNW-N","moderate","NA","moderate and squally","","","","","clear","showers of rain","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","NA","","NA","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"190303","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM ADM/L/A266","English","","NA","","Madras","Madagascar","Asia","3rd Rate","RN","64g 1346bm","British","George Vandeput","Captain","David Miller","1st Officer/Master","","","Madras","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17800425","standard","2","1780","5","10","Wednesday","","12","","NA","1780051006","S6W","NA","56","3","3","0","S","8","55","0","E","NA","NA","NA","","NA","NA","NA","","-3.05","89.1867","1","1","0","","British","fleet in company","0","","Madras","N28W","374","","","NA","","","NA","","","variable","variable","light airs","NA","light airs","","","","","cloudy","showers of rain","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","NA","","NA","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"190304","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM ADM/L/A266","English","","NA","","Madras","Madagascar","Asia","3rd Rate","RN","64g 1346bm","British","George Vandeput","Captain","David Miller","1st Officer/Master","","","Madras","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17800425","standard","2","1780","5","11","Thursday","","12","","NA","1780051106","S39W","NA","12","3","12","0","S","9","2","0","E","NA","NA","NA","","NA","NA","NA","","-3.2","89.3033","1","1","0","","British","fleet in company","0","","Madras","N28W","384","","","NA","","","NA","","","SWbS","SW-SWbS","light airs","NA","light airs","","","","","cloudy","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","NA","","NA","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"190305","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM ADM/L/A266","English","","NA","","Madras","Madagascar","Asia","3rd Rate","RN","64g 1346bm","British","George Vandeput","Captain","David Miller","1st Officer/Master","","","Madras","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17800425","standard","2","1780","5","12","Friday","","12","","NA","1780051206","S3W","NA","27","3","39","0","S","9","2","0","E","NA","NA","NA","","NA","NA","NA","","-3.65","89.3033","1","1","0","","British","fleet in company","0","","Madras","N28W","384","","","NA","","","NA","","","WSW","SSW-ESE","light breezes","NA","first and latter light breezes, middle calm","","lightning in the NW","","","cloudy","","NA","0","0","0","0","1","0","0","0","CLIWOC Version 1.0","NA","","","","","NA","","NA","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"190306","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM ADM/L/A266","English","","NA","","Madras","Madagascar","Asia","3rd Rate","RN","64g 1346bm","British","George Vandeput","Captain","David Miller","1st Officer/Master","","","Madras","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17800425","standard","2","1780","5","13","Saturday","","12","","NA","1780051306","S17W","NA","69","4","45","0","S","8","42","0","E","NA","NA","NA","","NA","NA","NA","","-4.75","88.97","1","1","0","","British","fleet in company","0","","Madras","N25W","398","","","NA","","","NA","","","SEbE","ESE-SEbE","fresh breezes","NA","fresh breezes and squally","","","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","NA","","NA","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"190307","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM ADM/L/A266","English","","NA","","Madras","Madagascar","Asia","3rd Rate","RN","64g 1346bm","British","George Vandeput","Captain","David Miller","1st Officer/Master","","","Madras","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17800425","standard","2","1780","5","14","Sunday","","12","","NA","1780051406","S31W","NA","101","6","2","0","S","7","55","0","E","NA","NA","NA","","NA","NA","NA","","-6.03333","88.1867","1","1","0","","British","fleet in company","0","","Madras","N24W","415","","","NA","","","NA","","","SEbE","SEbE","fresh breezes","NA","fresh breezes and squally","","","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","NA","","NA","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"190308","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM ADM/L/A266","English","","NA","","Madras","Madagascar","Asia","3rd Rate","RN","64g 1346bm","British","George Vandeput","Captain","David Miller","1st Officer/Master","","","Madras","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17800425","standard","2","1780","5","15","Monday","","12","","NA","1780051506","S37W","NA","91","7","23","0","S","6","54","0","E","NA","NA","NA","","NA","NA","NA","","-7.38333","87.17","1","1","0","","British","fleet in company","0","","Madras","N22W","446","","","NA","","","NA","","","ESE","SEbS-ESE","fresh breezes","NA","fresh breezes and squally","","","","","","rain","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.0","NA","","","","","NA","","NA","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
