"RecID","InstAbbr","InstName","InstPlace","InstLand","NumberEntry","NameArchiveSet","ArchivePart","Specification","LogbookIdent","LogbookLanguage","EnteredBy","DASnumber","ImageNumber","VoyageFrom","VoyageTo","ShipName","ShipType","Company","OtherShipInformation","Nationality","Name1","Rank1","Name2","Rank2","Name3","Rank3","ZeroMeridian","StartDay","TimeGen","ObsGen","ReferenceCourse","ReferenceWindDirection","DistUnits","DistToLandmarkUnits","DistTravelledUnits","LongitudeUnits","VoyageIni","UnitsOfMeasurement","Calendar","Year","Month","Day","DayOfTheWeek","PartDay","TimeOB","Watch","Glasses","UTC","CMG","ShipSpeed","Distance","drLatDeg","drLatMin","drLatSec","drLatHem","drLongDeg","drLongMin","drLongSec","drLongHem","LatDeg","LatMin","LatSec","LatHem","LongDeg","LongMin","LongSec","LongHem","Lat3","Lon3","LatInd","LonInd","PosCoastal","EncName","EncNat","EncRem","Anchored","AnchorPlace","LMname1","LMdirection1","LMdistance1","LMname2","LMdirection2","LMdistance2","LMname3","LMdirection3","LMdistance3","EstError","ApplError","WindDirection","AllWindDirections","WindForce","WindForceScale","AllWindForces","WindScale","Weather","ShapeClouds","DirClouds","Clearness","PrecipitationDescriptor","CloudFrac","Gusts","Rain","Fog","Snow","Thunder","Hail","SeaIce","Duplicate","Release","SSTReading","SSTReadingUnits","StateSea","CurrentDir","CurrentSpeed","TairReading","AirThermReadingUnits","ProbTair","BaroReading","AirPressureReadingUnits","BarometerType","BarTempReading","BarTempReadingUnits","HumReading","HumidityUnits","HumidityMethod","PumpWater","WaterAtThePumpUnits","LifeOnBoard","LifeOnBoardMemo","Cargo","CargoMemo","ShipAndRig","ShipAndRigMemo","Biology","BiologyMemo","WarsAndFights","WarsAndFightsMemo","Illustrations","TrivialCorrection","OtherRem"
"197678","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM Beaglehole","English","","NA","","Cape Pallisser New Zealand","Easter Island","Resolution","Sloop","RN","461bm","British","James Cook","Captain","","","","","Greenwich","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17731127","standard","2","1774","2","10","Thursday","","12","","NA","1774021018","N ","NA","124","NA","NA","NA","","97","24","0","W","53","37","0","S","NA","NA","NA","","-53.6167","-97.4","2","1","0","","","","0","","","","NA","","","NA","","","NA","","","W","W","fresh gales","NA","fresh gales and squally","","","","","pm hazy, am fair","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.1","NA","","swell from W","","","53.37","Fahrenheit","11.8722","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"197669","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM Beaglehole","English","","NA","","Cape Pallisser New Zealand","Easter Island","Resolution","Sloop","RN","461bm","British","James Cook","Captain","","","","","Greenwich","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17731127","standard","2","1774","2","11","Friday","","12","","NA","1774021118","N39E","NA","150","NA","NA","NA","","94","27","0","W","51","46","0","S","NA","NA","NA","","-51.7667","-94.45","2","1","0","","","","0","","","","NA","","","NA","","","NA","","","NW","W-NW","strong gales","NA","pm fresh gales, am strong gales","","","","","pm fair, am hazy","am rain","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.1","NA","","","","","51","Fahrenheit","10.5556","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","1",""
"197977","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM Beaglehole","English","","NA","","Cape Pallisser New Zealand","Easter Island","Resolution","Sloop","RN","461bm","British","James Cook","Captain","","","","","Greenwich","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17731127","standard","2","1774","2","12","Saturday","","12","","NA","1774021218","N12W","NA","93","NA","NA","NA","","93","18","0","W","50","15","0","S","NA","NA","NA","","-50.25","-93.3","2","1","0","","","","0","","","","NA","","","NA","","","NA","","","SW","NW-SW","","NA","evening gale abated","","","","","fair but cloudy","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.1","NA","","","","","NA","","NA","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"197675","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM Beaglehole","English","","NA","","Cape Pallisser New Zealand","Easter Island","Resolution","Sloop","RN","461bm","British","James Cook","Captain","","","","","Greenwich","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17731127","standard","2","1774","2","13","Sunday","","12","","NA","1774021318","N86W","NA","23","NA","NA","NA","","96","1","0","W","50","15","0","S","NA","NA","NA","","-50.25","-96.0167","2","1","0","","","","0","","","","NA","","","NA","","","NA","","","NW","NW","breezes","NA","pm light airs next to a calm, am breezes","","","","","","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.1","NA","","","","","52","Fahrenheit","11.1111","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"197677","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM Beaglehole","English","","NA","","Cape Pallisser New Zealand","Easter Island","Resolution","Sloop","RN","461bm","British","James Cook","Captain","","","","","Greenwich","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17731127","standard","2","1774","2","14","Monday","","12","","NA","1774021418","N46W","NA","45","NA","NA","NA","","95","11","0","W","49","42","0","S","NA","NA","NA","","-49.7","-95.1833","2","1","0","","","","0","","","","NA","","","NA","","","NA","","","NW","NW","fresh gales","NA","fresh gales","","am thick misty weather","","","","small rain am","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.1","NA","","","","","53","Fahrenheit","11.6667","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"197680","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM Beaglehole","English","","NA","","Cape Pallisser New Zealand","Easter Island","Resolution","Sloop","RN","461bm","British","James Cook","Captain","","","","","Greenwich","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17731127","standard","2","1774","2","15","Tuesday","","12","","NA","1774021518","N29W","NA","37","NA","NA","NA","","95","38","0","W","49","10","0","S","NA","NA","NA","","-49.1667","-95.6333","2","1","0","","","","0","","","","NA","","","NA","","","NA","","","NW","SW, NNE-NW","breezes","NA","pm light airs next to a calm, am breezes","","am thick weather","","","pm clear","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.1","NA","","","","","54","Fahrenheit","12.2222","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"197685","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM Beaglehole","English","","NA","","Cape Pallisser New Zealand","Easter Island","Resolution","Sloop","RN","461bm","British","James Cook","Captain","","","","","Greenwich","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17731127","standard","2","1774","2","16","Wednesday","","12","","NA","1774021618","N31:45E","NA","100","NA","NA","NA","","94","19","0","W","47","45","0","S","NA","NA","NA","","-47.75","-94.3167","2","1","0","","","","0","","","","NA","","","NA","","","NA","","","NW","NW","","NA","","","pm thick misty weather","","","am fair but hazy","pm small rain","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.1","NA","","swell from SW then NW","","","56","Fahrenheit","13.3333","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"197683","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM Beaglehole","English","","NA","","Cape Pallisser New Zealand","Easter Island","Resolution","Sloop","RN","461bm","British","James Cook","Captain","","","","","Greenwich","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17731127","standard","2","1774","2","17","Thursday","","12","","NA","1774021718","N121/2E","NA","91","NA","NA","NA","","93","52","0","W","46","16","0","S","NA","NA","NA","","-46.2667","-93.8667","2","1","0","","","","0","","","","NA","","","NA","","","NA","","","NW","NW","moderate gales","NA","pm fresh gales, night frequent squalls, am moderate gales","","","","","pm hazy, am fair","night rain","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.1","NA","","very great swell from WNW and NW","","","55","Fahrenheit","12.7778","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"197668","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM Beaglehole","English","","NA","","Cape Pallisser New Zealand","Easter Island","Resolution","Sloop","RN","461bm","British","James Cook","Captain","","","","","Greenwich","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17731127","standard","2","1774","2","18","Friday","","12","","NA","1774021818","N2W","NA","126","NA","NA","NA","","93","55","0","W","44","11","0","S","NA","NA","NA","","-44.1833","-93.9167","2","1","0","","","","0","","","","NA","","","NA","","","NA","","","SW","NW-SW","very fresh gales","NA","very fresh gales and squally","","","","","towards noon fair and clear","showers of rain in the night","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.1","NA","","very great swellf rom SW","","","50.3","Fahrenheit","10.1667","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
"197689","NMM","National Maritime Museum","Greenwich","United Kingdom","","","","","NMM Beaglehole","English","","NA","","Cape Pallisser New Zealand","Easter Island","Resolution","Sloop","RN","461bm","British","James Cook","Captain","","","","","Greenwich","12","","","Unknown","Unknown","Unknown","Leagues","nm","Unknown","17731127","standard","2","1774","2","19","Saturday","","12","","NA","1774021918","N25W","NA","139","NA","NA","NA","","95","20","0","W","42","5","0","S","NA","NA","NA","","-42.0833","-95.3333","2","1","0","","","","0","","","","NA","","","NA","","","NA","","","W","SW-W","fresh gales","NA","fresh gales","","","","","fair","","NA","0","0","0","0","0","0","0","0","CLIWOC Version 1.1","NA","","","","","58.5","Fahrenheit","14.7222","NA","","","NA","","NA","","","NA","","0","","0","","0","","0","","0","","0","0",""
